resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,status_supercategory
25391,1073,822,131,77,6,6.0,6,6,8.0,58,+7.463,5424808.0,51.0,5,1:26.862,218.871,1,Término Competitivo
25392,1073,846,1,4,3,7.0,7,7,6.0,58,+59.200,5476545.0,58.0,4,1:26.762,219.123,1,Término Competitivo
25393,1073,4,214,14,11,8.0,8,8,4.0,58,+1:01.708,5479053.0,58.0,8,1:27.607,217.010,1,Término Competitivo
25394,1073,839,214,31,9,9.0,9,9,2.0,58,+1:04.026,5481371.0,58.0,10,1:28.249,215.431,1,Término Competitivo
25395,1073,844,6,16,7,10.0,10,10,1.0,58,+1:06.057,5483402.0,40.0,12,1:28.433,214.983,1,Término Competitivo
25396,1073,20,117,5,15,11.0,11,11,0.0,58,+1:07.527,5484872.0,58.0,11,1:28.303,215.299,1,Término Competitivo
25397,1073,817,1,3,10,12.0,12,12,0.0,57,,,48.0,14,1:28.723,214.280,11,Término Competitivo
25398,1073,840,117,18,13,13.0,13,13,0.0,57,,,48.0,13,1:28.567,214.657,11,Término Competitivo
25399,1073,854,210,47,19,14.0,14,14,0.0,57,,,42.0,17,1:29.457,212.522,11,Término Competitivo
25400,1073,815,9,11,4,15.0,15,15,0.0,55,,,51.0,2,1:26.419,219.993,5,Falha Mecânica
25401,1073,849,3,6,16,,R,16,0.0,50,,,30.0,15,1:29.293,212.912,3,Incidente de Piloto
25402,1073,841,51,99,14,,R,17,0.0,33,,,33.0,16,1:29.442,212.557,6,Falha Mecânica
25403,1073,847,3,63,17,,R,18,0.0,26,,,23.0,19,1:30.647,209.732,6,Falha Mecânica
25404,1073,8,51,7,18,,R,19,0.0,25,,,23.0,18,1:29.698,211.951,23,Falha Mecânica
25405,1073,853,210,9,20,,W,20,0.0,0,,,,0,,,139,Incidente de Piloto
25406,1074,844,6,16,1,1.0,1,1,26.0,57,1:37:33.584,5853584.0,51.0,1,1:34.570,206.018,1,Término Competitivo
25407,1074,832,6,55,3,2.0,2,2,18.0,57,+5.598,5859182.0,52.0,3,1:35.740,203.501,1,Término Competitivo
25408,1074,1,131,44,5,3.0,3,3,15.0,57,+9.675,5863259.0,53.0,5,1:36.228,202.469,1,Término Competitivo
25409,1074,847,131,63,9,4.0,4,4,12.0,57,+11.211,5864795.0,56.0,6,1:36.302,202.313,1,Término Competitivo
25410,1074,825,210,20,7,5.0,5,5,10.0,57,+14.754,5868338.0,53.0,8,1:36.623,201.641,1,Término Competitivo
25411,1074,822,51,77,6,6.0,6,6,8.0,57,+16.119,5869703.0,53.0,7,1:36.599,201.691,1,Término Competitivo
25412,1074,839,214,31,11,7.0,7,7,6.0,57,+19.423,5873007.0,53.0,14,1:37.110,200.630,1,Término Competitivo
25413,1074,852,213,22,16,8.0,8,8,4.0,57,+20.386,5873970.0,53.0,13,1:37.104,200.642,1,Término Competitivo
25414,1074,4,214,14,8,9.0,9,9,2.0,57,+22.390,5875974.0,44.0,10,1:36.733,201.412,1,Término Competitivo
25415,1074,855,51,24,15,10.0,10,10,1.0,57,+23.064,5876648.0,39.0,9,1:36.685,201.512,1,Término Competitivo
25416,1074,854,210,47,12,11.0,11,11,0.0,57,+32.574,5886158.0,37.0,11,1:36.956,200.948,1,Término Competitivo
25417,1074,840,117,18,19,12.0,12,12,0.0,57,+45.873,5899457.0,49.0,15,1:37.146,200.555,1,Término Competitivo
25418,1074,848,3,23,14,13.0,13,13,0.0,57,+53.932,5907516.0,50.0,18,1:37.355,200.125,1,Término Competitivo
25419,1074,817,1,3,18,14.0,14,14,0.0,57,+54.975,5908559.0,50.0,16,1:37.261,200.318,1,Término Competitivo
25420,1074,846,1,4,13,15.0,15,15,0.0,57,+56.335,5909919.0,51.0,12,1:36.988,200.882,1,Término Competitivo
25421,1074,849,3,6,20,16.0,16,16,0.0,57,+1:01.795,5915379.0,51.0,20,1:38.251,198.300,1,Término Competitivo
25422,1074,807,117,27,17,17.0,17,17,0.0,57,+1:03.829,5917413.0,49.0,19,1:38.201,198.401,1,Término Competitivo
25423,1074,815,9,11,4,18.0,18,18,0.0,56,,,52.0,4,1:36.089,202.762,32,Falha Mecânica
25424,1074,830,9,1,2,19.0,19,19,0.0,54,,,51.0,2,1:35.440,204.140,32,Falha Mecânica
25425,1074,842,213,10,10,,R,20,0.0,44,,,34.0,17,1:37.324,200.189,131,Falha Mecânica
25426,1075,830,9,1,4,1.0,1,1,25.0,50,1:24:19.293,5059293.0,50.0,2,1:31.772,242.191,1,Término Competitivo
25427,1075,844,6,16,2,2.0,2,2,19.0,50,+0.549,5059842.0,48.0,1,1:31.634,242.556,1,Término Competitivo
25428,1075,832,6,55,3,3.0,3,3,15.0,50,+8.097,5067390.0,48.0,3,1:31.905,241.841,1,Término Competitivo
25429,1075,815,9,11,1,4.0,4,4,12.0,50,+10.800,5070093.0,46.0,4,1:32.042,241.481,1,Término Competitivo
25430,1075,847,131,63,6,5.0,5,5,10.0,50,+32.732,5092025.0,43.0,7,1:32.821,239.454,1,Término Competitivo
25431,1075,839,214,31,5,6.0,6,6,8.0,50,+56.017,5115310.0,46.0,9,1:33.103,238.729,1,Término Competitivo
25432,1075,846,1,4,11,7.0,7,7,6.0,50,+56.124,5115417.0,46.0,5,1:32.753,239.629,1,Término Competitivo
25433,1075,842,213,10,9,8.0,8,8,4.0,50,+1:02.946,5122239.0,42.0,10,1:33.468,237.796,1,Término Competitivo
25434,1075,825,210,20,10,9.0,9,9,2.0,50,+1:04.308,5123601.0,48.0,6,1:32.779,239.562,1,Término Competitivo
25435,1075,1,131,44,15,10.0,10,10,1.0,50,+1:13.948,5133241.0,47.0,8,1:32.997,239.001,1,Término Competitivo
25436,1075,855,51,24,12,11.0,11,11,0.0,50,+1:22.215,5141508.0,45.0,13,1:33.924,236.642,1,Término Competitivo
25437,1075,807,117,27,17,12.0,12,12,0.0,50,+1:31.742,5151035.0,47.0,11,1:33.651,237.332,1,Término Competitivo
25438,1075,840,117,18,13,13.0,13,13,0.0,49,,,46.0,16,1:34.446,235.334,11,Término Competitivo
25439,1075,848,3,23,16,14.0,14,14,0.0,47,,,46.0,15,1:34.368,235.528,130,Incidente de Piloto
25440,1075,822,51,77,8,,R,15,0.0,36,,,31.0,14,1:33.979,236.503,141,Procedimento/Regulamentação
25441,1075,4,214,14,7,,R,16,0.0,35,,,33.0,12,1:33.831,236.876,103,Falha Mecânica
25442,1075,817,1,3,14,,R,17,0.0,35,,,34.0,17,1:34.487,235.232,6,Falha Mecânica
25443,1075,849,3,6,18,,R,18,0.0,14,,,9.0,18,1:37.530,227.892,3,Incidente de Piloto
25444,1075,852,213,22,19,,R,19,0.0,0,,,,0,,,131,Falha Mecânica
25445,1075,854,210,47,0,,W,20,0.0,0,,,,0,,,54,Procedimento/Regulamentação
25446,1076,844,6,16,1,1.0,1,1,26.0,58,1:27:46.548,5266548.0,58.0,1,1:20.260,236.740,1,Término Competitivo
25447,1076,815,9,11,3,2.0,2,2,18.0,58,+20.524,5287072.0,58.0,3,1:21.094,234.305,1,Término Competitivo
25448,1076,847,131,63,6,3.0,3,3,15.0,58,+25.593,5292141.0,53.0,4,1:21.495,233.152,1,Término Competitivo
25449,1076,1,131,44,5,4.0,4,4,12.0,58,+28.543,5295091.0,51.0,7,1:21.886,232.039,1,Término Competitivo
25450,1076,846,1,4,4,5.0,5,5,10.0,58,+53.303,5319851.0,55.0,8,1:22.248,231.018,1,Término Competitivo
25451,1076,817,1,3,7,6.0,6,6,8.0,58,+53.737,5320285.0,54.0,9,1:22.451,230.449,1,Término Competitivo
25452,1076,839,214,31,8,7.0,7,7,6.0,58,+1:01.683,5328231.0,58.0,10,1:22.469,230.399,1,Término Competitivo
25453,1076,822,51,77,12,8.0,8,8,4.0,58,+1:08.439,5334987.0,54.0,5,1:21.651,232.707,1,Término Competitivo
25454,1076,842,213,10,11,9.0,9,9,2.0,58,+1:16.221,5342769.0,52.0,13,1:22.731,229.669,1,Término Competitivo
25455,1076,848,3,23,20,10.0,10,10,1.0,58,+1:19.382,5345930.0,54.0,12,1:22.589,230.064,1,Término Competitivo
25456,1076,855,51,24,14,11.0,11,11,0.0,58,+1:21.695,5348243.0,55.0,11,1:22.541,230.198,1,Término Competitivo
25457,1076,840,117,18,19,12.0,12,12,0.0,58,+1:28.598,5355146.0,48.0,17,1:23.592,227.304,1,Término Competitivo
25458,1076,854,210,47,15,13.0,13,13,0.0,57,,,55.0,14,1:23.006,228.908,11,Término Competitivo
25459,1076,825,210,20,16,14.0,14,14,0.0,57,,,44.0,15,1:23.071,228.729,11,Término Competitivo
25460,1076,852,213,22,13,15.0,15,15,0.0,57,,,56.0,16,1:23.342,227.985,11,Término Competitivo
25461,1076,849,3,6,18,16.0,16,16,0.0,57,,,49.0,18,1:23.882,226.518,11,Término Competitivo
25462,1076,4,214,14,10,17.0,17,17,0.0,57,,,57.0,2,1:20.846,235.024,11,Término Competitivo
25463,1076,830,9,1,2,,R,18,0.0,38,,,37.0,6,1:21.677,232.633,95,Falha Mecânica
25464,1076,20,117,5,17,,R,19,0.0,22,,,17.0,19,1:25.189,223.042,3,Incidente de Piloto
25465,1076,832,6,55,9,,R,20,0.0,1,,,,0,,,20,Incidente de Piloto
25466,1077,830,9,1,1,1.0,1,1,26.0,63,1:32:07.986,5527986.0,55.0,1,1:18.446,225.281,1,Término Competitivo
25467,1077,815,9,11,3,2.0,2,2,18.0,63,+16.527,5544513.0,52.0,3,1:18.949,223.845,1,Término Competitivo
25468,1077,846,1,4,5,3.0,3,3,15.0,63,+34.834,5562820.0,61.0,7,1:20.903,218.439,1,Término Competitivo
25469,1077,847,131,63,11,4.0,4,4,12.0,63,+42.506,5570492.0,57.0,8,1:20.962,218.280,1,Término Competitivo
25470,1077,822,51,77,7,5.0,5,5,10.0,63,+43.181,5571167.0,43.0,6,1:20.758,218.831,1,Término Competitivo
25471,1077,844,6,16,2,6.0,6,6,8.0,63,+56.072,5584058.0,63.0,2,1:18.574,224.914,1,Término Competitivo
25472,1077,852,213,22,12,7.0,7,7,6.0,63,+1:01.110,5589096.0,61.0,5,1:20.544,219.412,1,Término Competitivo
25473,1077,20,117,5,13,8.0,8,8,4.0,63,+1:10.892,5598878.0,47.0,9,1:21.211,217.610,1,Término Competitivo
25474,1077,825,210,20,8,9.0,9,9,2.0,63,+1:15.260,5603246.0,61.0,10,1:21.238,217.538,1,Término Competitivo
25475,1077,840,117,18,15,10.0,10,10,1.0,62,,,46.0,16,1:21.750,216.176,11,Término Competitivo
25476,1077,848,3,23,18,11.0,11,11,0.0,62,,,61.0,17,1:21.757,216.157,11,Término Competitivo
25477,1077,842,213,10,17,12.0,12,12,0.0,62,,,34.0,15,1:21.713,216.274,11,Término Competitivo
25478,1077,1,131,44,14,13.0,13,13,0.0,62,,,50.0,13,1:21.419,217.054,11,Término Competitivo
25479,1077,839,214,31,16,14.0,14,14,0.0,62,,,37.0,18,1:21.887,215.814,11,Término Competitivo
25480,1077,855,51,24,0,15.0,15,15,0.0,62,,,61.0,11,1:21.286,217.410,11,Término Competitivo
25481,1077,849,3,6,19,16.0,16,16,0.0,62,,,62.0,12,1:21.338,217.271,11,Término Competitivo
25482,1077,854,210,47,10,17.0,17,17,0.0,62,,,55.0,4,1:18.999,223.704,11,Término Competitivo
25483,1077,817,1,3,6,18.0,18,18,0.0,62,,,61.0,14,1:21.577,216.634,11,Término Competitivo
25484,1077,4,214,14,9,,R,19,0.0,6,,,5.0,19,1:39.685,177.282,130,Incidente de Piloto
25485,1077,832,6,55,4,,R,20,0.0,0,,,,0,,,4,Incidente de Piloto
25486,1078,830,9,1,3,1.0,1,1,26.0,57,1:34:24.258,5664258.0,54.0,1,1:31.361,213.255,1,Término Competitivo
25487,1078,844,6,16,1,2.0,2,2,18.0,57,+3.786,5668044.0,53.0,2,1:31.488,212.959,1,Término Competitivo
25488,1078,832,6,55,2,3.0,3,3,15.0,57,+8.229,5672487.0,56.0,3,1:31.790,212.258,1,Término Competitivo
25489,1078,815,9,11,4,4.0,4,4,12.0,57,+10.638,5674896.0,54.0,4,1:31.819,212.191,1,Término Competitivo
25490,1078,847,131,63,12,5.0,5,5,10.0,57,+18.582,5682840.0,56.0,5,1:32.195,211.325,1,Término Competitivo
25491,1078,1,131,44,6,6.0,6,6,8.0,57,+21.368,5685626.0,55.0,7,1:32.941,209.629,1,Término Competitivo
25492,1078,822,51,77,5,7.0,7,7,6.0,57,+25.073,5689331.0,56.0,10,1:33.184,209.083,1,Término Competitivo
25493,1078,839,214,31,20,8.0,8,8,4.0,57,+28.386,5692644.0,56.0,9,1:33.163,209.130,1,Término Competitivo
25494,1078,848,3,23,18,9.0,9,9,2.0,57,+32.365,5696623.0,57.0,15,1:33.447,208.494,1,Término Competitivo
25495,1078,840,117,18,0,10.0,10,10,1.0,57,+37.026,5701284.0,52.0,12,1:33.312,208.796,1,Término Competitivo
25496,1078,4,214,14,11,11.0,11,11,0.0,57,+37.128,5701386.0,53.0,13,1:33.331,208.753,1,Término Competitivo
25497,1078,852,213,22,9,12.0,12,12,0.0,57,+40.146,5704404.0,55.0,8,1:33.035,209.417,1,Término Competitivo
25498,1078,817,1,3,14,13.0,13,13,0.0,57,+40.902,5705160.0,56.0,11,1:33.265,208.901,1,Término Competitivo
25499,1078,849,3,6,19,14.0,14,14,0.0,57,+49.936,5714194.0,53.0,18,1:34.169,206.896,1,Término Competitivo
25500,1078,854,210,47,15,15.0,15,15,0.0,57,+1:13.305,5737563.0,57.0,6,1:32.528,210.565,1,Término Competitivo
25501,1078,825,210,20,16,16.0,16,16,0.0,56,,,52.0,17,1:33.511,208.351,33,Procedimento/Regulamentação
25502,1078,20,117,5,0,17.0,17,17,0.0,54,,,50.0,16,1:33.479,208.423,4,Incidente de Piloto
25503,1078,842,213,10,7,,R,18,0.0,45,,,38.0,19,1:34.487,206.199,22,Falha Mecânica
25504,1078,846,1,4,8,,R,19,0.0,39,,,37.0,14,1:33.411,208.575,4,Incidente de Piloto
25505,1078,855,51,24,17,,R,20,0.0,6,,,4.0,20,1:35.731,203.520,47,Falha Mecânica
25506,1079,830,9,1,2,1.0,1,1,25.0,66,1:37:20.475,5840475.0,46.0,4,1:25.456,196.943,1,Término Competitivo
25507,1079,815,9,11,5,2.0,2,2,19.0,66,+13.072,5853547.0,55.0,1,1:24.108,200.099,1,Término Competitivo
25508,1079,847,131,63,4,3.0,3,3,15.0,66,+32.927,5873402.0,53.0,3,1:24.636,198.851,1,Término Competitivo
25509,1079,832,6,55,3,4.0,4,4,12.0,66,+45.208,5885683.0,49.0,7,1:25.985,195.731,1,Término Competitivo
25510,1079,1,131,44,6,5.0,5,5,10.0,66,+54.534,5895009.0,51.0,2,1:24.253,199.755,1,Término Competitivo
25511,1079,822,51,77,7,6.0,6,6,8.0,66,+59.976,5900451.0,36.0,8,1:26.395,194.802,1,Término Competitivo
25512,1079,839,214,31,12,7.0,7,7,6.0,66,+1:15.397,5915872.0,54.0,6,1:25.935,195.845,1,Término Competitivo
25513,1079,846,1,4,11,8.0,8,8,4.0,66,+1:23.235,5923710.0,53.0,5,1:25.619,196.568,1,Término Competitivo
25514,1079,4,214,14,20,9.0,9,9,2.0,65,,,56.0,9,1:26.599,194.344,11,Término Competitivo
25515,1079,852,213,22,13,10.0,10,10,1.0,65,,,59.0,10,1:26.828,193.831,11,Término Competitivo
25516,1079,20,117,5,16,11.0,11,11,0.0,65,,,59.0,18,1:27.629,192.059,11,Término Competitivo
25517,1079,817,1,3,9,12.0,12,12,0.0,65,,,54.0,15,1:27.285,192.816,11,Término Competitivo
25518,1079,842,213,10,14,13.0,13,13,0.0,65,,,51.0,12,1:26.987,193.477,11,Término Competitivo
25519,1079,854,210,47,10,14.0,14,14,0.0,65,,,32.0,16,1:27.447,192.459,11,Término Competitivo
25520,1079,840,117,18,17,15.0,15,15,0.0,65,,,54.0,11,1:26.876,193.724,11,Término Competitivo
25521,1079,849,3,6,19,16.0,16,16,0.0,64,,,52.0,14,1:27.246,192.902,12,Término Competitivo
25522,1079,825,210,20,8,17.0,17,17,0.0,64,,,3.0,17,1:27.537,192.261,12,Término Competitivo
25523,1079,848,3,23,18,18.0,18,18,0.0,64,,,56.0,19,1:28.281,190.641,12,Término Competitivo
25524,1079,855,51,24,15,,R,19,0.0,28,,,12.0,20,1:28.415,190.352,75,Procedimento/Regulamentação
25525,1079,844,6,16,1,,R,20,0.0,27,,,25.0,13,1:27.030,193.381,101,Falha Mecânica
25526,1080,815,9,11,3,1.0,1,1,25.0,64,1:56:30.265,6990265.0,46.0,4,1:16.028,158.010,1,Término Competitivo
25527,1080,832,6,55,2,2.0,2,2,18.0,64,+1.154,6991419.0,47.0,7,1:16.421,157.197,1,Término Competitivo
25528,1080,830,9,1,4,3.0,3,3,15.0,64,+1.491,6991756.0,47.0,5,1:16.052,157.960,1,Término Competitivo
25529,1080,844,6,16,1,4.0,4,4,12.0,64,+2.922,6993187.0,46.0,6,1:16.249,157.552,1,Término Competitivo
25530,1080,847,131,63,6,5.0,5,5,10.0,64,+11.968,7002233.0,42.0,8,1:16.830,156.360,1,Término Competitivo
25531,1080,846,1,4,5,6.0,6,6,9.0,64,+12.231,7002496.0,55.0,1,1:14.693,160.834,1,Término Competitivo
25532,1080,4,214,14,7,7.0,7,7,6.0,64,+46.358,7036623.0,50.0,3,1:15.882,158.314,1,Término Competitivo
25533,1080,1,131,44,8,8.0,8,8,4.0,64,+50.388,7040653.0,51.0,9,1:17.203,155.605,1,Término Competitivo
25534,1080,822,51,77,12,9.0,9,9,2.0,64,+52.525,7042790.0,57.0,14,1:17.600,154.809,1,Término Competitivo
25535,1080,20,117,5,9,10.0,10,10,1.0,64,+53.536,7043801.0,54.0,12,1:17.558,154.893,1,Término Competitivo
25536,1080,842,213,10,17,11.0,11,11,0.0,64,+54.289,7044554.0,61.0,10,1:17.344,155.321,1,Término Competitivo
25537,1080,839,214,31,10,12.0,12,12,0.0,64,+55.644,7045909.0,50.0,13,1:17.571,154.867,1,Término Competitivo
25538,1080,817,1,3,14,13.0,13,13,0.0,64,+57.635,7047900.0,59.0,11,1:17.532,154.945,1,Término Competitivo
25539,1080,840,117,18,18,14.0,14,14,0.0,64,+1:00.802,7051067.0,56.0,15,1:17.672,154.665,1,Término Competitivo
25540,1080,849,3,6,19,15.0,15,15,0.0,63,,,43.0,18,1:18.579,152.880,11,Término Competitivo
25541,1080,855,51,24,20,16.0,16,16,0.0,63,,,52.0,17,1:18.200,153.621,11,Término Competitivo
25542,1080,852,213,22,11,17.0,17,17,0.0,63,,,61.0,2,1:15.334,159.465,11,Término Competitivo
25543,1080,848,3,23,16,,R,18,0.0,48,,,40.0,16,1:18.023,153.969,26,Falha Mecânica
25544,1080,854,210,47,15,,R,19,0.0,24,,,24.0,19,1:24.778,141.701,3,Incidente de Piloto
25545,1080,825,210,20,13,,R,20,0.0,19,,,18.0,20,1:33.754,128.135,34,Falha Mecânica
25546,1081,830,9,1,3,1.0,1,1,25.0,51,1:34:05.941,5645941.0,50.0,2,1:46.050,203.779,1,Término Competitivo
25547,1081,815,9,11,2,2.0,2,2,19.0,51,+20.823,5666764.0,36.0,1,1:46.046,203.787,1,Término Competitivo
25548,1081,847,131,63,5,3.0,3,3,15.0,51,+45.995,5691936.0,42.0,4,1:47.177,201.636,1,Término Competitivo
25549,1081,1,131,44,7,4.0,4,4,12.0,51,+1:11.679,5717620.0,39.0,3,1:47.044,201.887,1,Término Competitivo
25550,1081,842,213,10,6,5.0,5,5,10.0,51,+1:17.299,5723240.0,39.0,16,1:48.519,199.143,1,Término Competitivo
25551,1081,20,117,5,9,6.0,6,6,8.0,51,+1:24.099,5730040.0,41.0,12,1:48.206,199.719,1,Término Competitivo
25552,1081,4,214,14,10,7.0,7,7,6.0,51,+1:28.596,5734537.0,49.0,8,1:47.989,200.120,1,Término Competitivo
25553,1081,817,1,3,12,8.0,8,8,4.0,51,+1:32.207,5738148.0,44.0,13,1:48.276,199.589,1,Término Competitivo
25554,1081,846,1,4,11,9.0,9,9,2.0,51,+1:32.556,5738497.0,37.0,9,1:47.997,200.105,1,Término Competitivo
25555,1081,839,214,31,13,10.0,10,10,1.0,51,+1:48.184,5754125.0,36.0,14,1:48.297,199.551,1,Término Competitivo
25556,1081,822,51,77,15,11.0,11,11,0.0,50,,,42.0,11,1:48.179,199.768,11,Término Competitivo
25557,1081,848,3,23,17,12.0,12,12,0.0,50,,,48.0,7,1:47.966,200.163,11,Término Competitivo
25558,1081,852,213,22,8,13.0,13,13,0.0,50,,,42.0,5,1:47.523,200.987,11,Término Competitivo
25559,1081,854,210,47,20,14.0,14,14,0.0,50,,,40.0,15,1:48.410,199.343,11,Término Competitivo
25560,1081,849,3,6,18,15.0,15,15,0.0,50,,,37.0,20,1:49.583,197.209,11,Término Competitivo
25561,1081,840,117,18,19,16.0,16,16,0.0,46,,,38.0,10,1:48.038,200.029,76,Falha Mecânica
25562,1081,825,210,20,16,,R,17,0.0,31,,,12.0,18,1:48.789,198.648,131,Falha Mecânica
25563,1081,855,51,24,14,,R,18,0.0,23,,,12.0,17,1:48.723,198.769,9,Falha Mecânica
25564,1081,844,6,16,1,,R,19,0.0,21,,,13.0,6,1:47.531,200.972,131,Falha Mecânica
25565,1081,832,6,55,4,,R,20,0.0,8,,,3.0,19,1:48.978,198.304,9,Falha Mecânica
25566,1082,830,9,1,1,1.0,1,1,25.0,70,1:36:21.757,5781757.0,64.0,2,1:15.839,207.012,1,Término Competitivo
25567,1082,832,6,55,3,2.0,2,2,19.0,70,+0.993,5782750.0,63.0,1,1:15.749,207.258,1,Término Competitivo
25568,1082,1,131,44,4,3.0,3,3,15.0,70,+7.006,5788763.0,69.0,4,1:16.167,206.120,1,Término Competitivo
25569,1082,847,131,63,8,4.0,4,4,12.0,70,+12.313,5794070.0,63.0,5,1:16.418,205.443,1,Término Competitivo
25570,1082,844,6,16,19,5.0,5,5,10.0,70,+15.168,5796925.0,62.0,3,1:15.901,206.843,1,Término Competitivo
25571,1082,839,214,31,7,6.0,6,6,8.0,70,+23.890,5805647.0,62.0,9,1:17.110,203.600,1,Término Competitivo
25572,1082,822,51,77,11,7.0,7,7,6.0,70,+25.247,5807004.0,64.0,8,1:17.010,203.864,1,Término Competitivo
25573,1082,855,51,24,10,8.0,8,8,4.0,70,+26.952,5808709.0,60.0,7,1:16.927,204.084,1,Término Competitivo
25574,1082,4,214,14,2,9.0,9,9,2.0,70,+29.945,5811702.0,63.0,6,1:16.578,205.014,1,Término Competitivo
25575,1082,840,117,18,17,10.0,10,10,1.0,70,+38.222,5819979.0,64.0,10,1:17.421,202.782,1,Término Competitivo
25576,1082,817,1,3,9,11.0,11,11,0.0,70,+43.047,5824804.0,59.0,13,1:17.932,201.452,1,Término Competitivo
25577,1082,20,117,5,16,12.0,12,12,0.0,70,+44.245,5826002.0,63.0,15,1:17.956,201.390,1,Término Competitivo
25578,1082,848,3,23,12,13.0,13,13,0.0,70,+44.893,5826650.0,59.0,14,1:17.951,201.403,1,Término Competitivo
25579,1082,842,213,10,15,14.0,14,14,0.0,70,+45.183,5826940.0,60.0,12,1:17.810,201.768,1,Término Competitivo
25580,1082,846,1,4,14,15.0,15,15,0.0,70,+52.145,5833902.0,63.0,11,1:17.495,202.588,1,Término Competitivo
25581,1082,849,3,6,18,16.0,16,16,0.0,70,+59.978,5841735.0,61.0,18,1:18.540,199.893,1,Término Competitivo
25582,1082,825,210,20,5,17.0,17,17,0.0,70,+1:08.180,5849937.0,11.0,16,1:18.046,201.158,1,Término Competitivo
25583,1082,852,213,22,20,,R,18,0.0,47,,,15.0,17,1:18.309,200.482,3,Incidente de Piloto
25584,1082,854,210,47,6,,R,19,0.0,18,,,13.0,20,1:18.967,198.812,5,Falha Mecânica
25585,1082,815,9,11,13,,R,20,0.0,7,,,7.0,19,1:18.844,199.122,6,Falha Mecânica
25586,1083,832,6,55,1,1.0,1,1,25.0,52,2:17:50.311,8270311.0,44.0,2,1:30.813,233.530,1,Término Competitivo
25587,1083,815,9,11,4,2.0,2,2,18.0,52,+3.779,8274090.0,47.0,3,1:30.937,233.212,1,Término Competitivo
25588,1083,1,131,44,5,3.0,3,3,16.0,52,+6.225,8276536.0,52.0,1,1:30.510,234.312,1,Término Competitivo
25589,1083,844,6,16,3,4.0,4,4,12.0,52,+8.546,8278857.0,52.0,4,1:31.282,232.330,1,Término Competitivo
25590,1083,4,214,14,7,5.0,5,5,10.0,52,+9.571,8279882.0,47.0,5,1:31.609,231.501,1,Término Competitivo
25591,1083,846,1,4,6,6.0,6,6,8.0,52,+11.943,8282254.0,47.0,6,1:31.645,231.410,1,Término Competitivo
25592,1083,830,9,1,2,7.0,7,7,6.0,52,+18.777,8289088.0,44.0,8,1:32.354,229.633,1,Término Competitivo
25593,1083,854,210,47,19,8.0,8,8,4.0,52,+18.995,8289306.0,48.0,7,1:32.109,230.244,1,Término Competitivo
25594,1083,20,117,5,18,9.0,9,9,2.0,52,+22.356,8292667.0,52.0,10,1:32.471,229.343,1,Término Competitivo
25595,1083,825,210,20,17,10.0,10,10,1.0,52,+24.590,8294901.0,52.0,12,1:32.661,228.872,1,Término Competitivo
25596,1083,840,117,18,20,11.0,11,11,0.0,52,+26.147,8296458.0,52.0,9,1:32.379,229.571,1,Término Competitivo
25597,1083,849,3,6,10,12.0,12,12,0.0,52,+32.511,8302822.0,48.0,13,1:33.286,227.339,1,Término Competitivo
25598,1083,817,1,3,14,13.0,13,13,0.0,52,+32.817,8303128.0,34.0,11,1:32.644,228.914,1,Término Competitivo
25599,1083,852,213,22,13,14.0,14,14,0.0,52,+40.910,8311221.0,51.0,15,1:33.832,226.016,1,Término Competitivo
25600,1083,839,214,31,15,,R,15,0.0,37,,,37.0,14,1:33.537,226.729,48,Falha Mecânica
25601,1083,842,213,10,11,,R,16,0.0,26,,,18.0,16,1:34.614,224.148,130,Incidente de Piloto
25602,1083,822,51,77,12,,R,17,0.0,20,,,19.0,17,1:35.103,222.996,6,Falha Mecânica
25603,1083,847,131,63,8,,R,18,0.0,0,,,,0,,,4,Incidente de Piloto
25604,1083,855,51,24,9,,R,19,0.0,0,,,,0,,,4,Incidente de Piloto
25605,1083,848,3,23,16,,R,20,0.0,0,,,,0,,,4,Incidente de Piloto
25606,1084,844,6,16,2,1.0,1,1,25.0,71,1:24:24.312,5064312.0,62.0,2,1:07.583,230.010,1,Término Competitivo
25607,1084,830,9,1,1,2.0,2,2,19.0,71,+1.532,5065844.0,62.0,1,1:07.275,231.063,1,Término Competitivo
25608,1084,1,131,44,8,3.0,3,3,15.0,71,+41.217,5105529.0,63.0,5,1:09.000,225.286,1,Término Competitivo
25609,1084,847,131,63,4,4.0,4,4,12.0,71,+58.972,5123284.0,61.0,6,1:09.075,225.042,1,Término Competitivo
25610,1084,839,214,31,6,5.0,5,5,10.0,71,+1:08.436,5132748.0,62.0,10,1:09.559,223.476,1,Término Competitivo
25611,1084,854,210,47,9,6.0,6,6,8.0,70,,,50.0,11,1:09.625,223.264,11,Término Competitivo
25612,1084,846,1,4,10,7.0,7,7,6.0,70,,,62.0,8,1:09.304,224.298,11,Término Competitivo
25613,1084,825,210,20,7,8.0,8,8,4.0,70,,,61.0,14,1:09.938,222.265,11,Término Competitivo
25614,1084,817,1,3,11,9.0,9,9,2.0,70,,,61.0,13,1:09.924,222.309,11,Término Competitivo
25615,1084,4,214,14,19,10.0,10,10,1.0,70,,,62.0,3,1:08.558,226.739,11,Término Competitivo
25616,1084,822,51,77,0,11.0,11,11,0.0,70,,,61.0,7,1:09.266,224.421,11,Término Competitivo
